report_date,load_type,load_time,load_weight,dropoff_site
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 11:45:00.000000 UTC,14720.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 11:59:00.000000 UTC,21000.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 11:33:00.000000 UTC,21140.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:00:00.000000 UTC,15220.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 01:20:00.000000 UTC,5260.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:00:00.000000 UTC,17100.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:10:00.000000 UTC,12580.0,TDS LANDFILL
2021-03-11,SWEEPING,2021-03-11 02:08:00.000000 UTC,6840.0,TDS LANDFILL
2021-03-11,SWEEPING,2021-03-11 10:57:00.000000 UTC,8240.0,TDS LANDFILL
2021-03-11,SWEEPING,2021-03-11 09:44:00.000000 UTC,3400.0,TDS LANDFILL
2021-03-11,SWEEPING,2021-03-11 12:54:00.000000 UTC,7640.0,TDS LANDFILL
2021-03-11,SWEEPING,2021-03-11 08:20:00.000000 UTC,4760.0,TDS LANDFILL
2021-03-11,SWEEPING,2021-03-11 03:18:00.000000 UTC,6740.0,TDS LANDFILL
2021-03-11,LITTER,2021-03-11 12:00:00.000000 UTC,1740.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 05:24:00.000000 UTC,12020.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:07:00.000000 UTC,17660.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 05:18:00.000000 UTC,1660.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:19:00.000000 UTC,13360.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 05:15:00.000000 UTC,2400.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 11:30:00.000000 UTC,23620.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:58:00.000000 UTC,11960.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:20:00.000000 UTC,21820.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 11:49:00.000000 UTC,17100.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 05:03:00.000000 UTC,10020.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:02:00.000000 UTC,14940.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 05:08:00.000000 UTC,8520.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 01:16:00.000000 UTC,7220.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 03:52:00.000000 UTC,28360.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:01:00.000000 UTC,20280.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 05:24:00.000000 UTC,9520.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:27:00.000000 UTC,24960.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:17:00.000000 UTC,10020.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 11:47:00.000000 UTC,23440.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 10:37:00.000000 UTC,13960.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:22:00.000000 UTC,19460.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:57:00.000000 UTC,4960.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 10:39:00.000000 UTC,14100.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:20:00.000000 UTC,14260.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 02:35:00.000000 UTC,28240.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:31:00.000000 UTC,26680.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 01:47:00.000000 UTC,25580.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:23:00.000000 UTC,23220.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:18:00.000000 UTC,28600.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 11:48:00.000000 UTC,6380.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 03:15:00.000000 UTC,25940.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 10:45:00.000000 UTC,17680.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 03:15:00.000000 UTC,12300.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 02:30:00.000000 UTC,26440.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:15:00.000000 UTC,24080.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 04:30:00.000000 UTC,11160.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 01:00:00.000000 UTC,12560.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 03:15:00.000000 UTC,27300.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 02:30:00.000000 UTC,21680.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 02:00:00.000000 UTC,9480.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 03:49:00.000000 UTC,24660.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 03:45:00.000000 UTC,21340.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 05:37:00.000000 UTC,8860.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:49:00.000000 UTC,19940.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 10:36:00.000000 UTC,13940.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 03:43:00.000000 UTC,16940.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 03:56:00.000000 UTC,26100.0,TDS LANDFILL
2021-03-11,GARBAGE COLLECTIONS,2021-03-11 12:02:00.000000 UTC,3940.0,TDS LANDFILL
2021-03-11,SWEEPING,2021-03-11 01:26:00.000000 UTC,3320.0,TDS LANDFILL
2021-03-11,SWEEPING,2021-03-11 01:23:00.000000 UTC,3220.0,TDS LANDFILL
2021-03-11,BULK,2021-03-11 06:01:00.000000 UTC,1680.0,TDS LANDFILL
2021-03-11,BULK,2021-03-11 02:36:00.000000 UTC,2320.0,TDS LANDFILL
2021-03-11,BULK,2021-03-11 10:30:00.000000 UTC,3080.0,TDS LANDFILL
2021-03-11,SWEEPING,2021-03-11 12:05:00.000000 UTC,,GREAT NORTHERN
2021-03-11,SWEEPING,2021-03-11 11:05:00.000000 UTC,,GREAT NORTHERN
2021-03-11,SWEEPING,2021-03-11 01:35:00.000000 UTC,,GREAT NORTHERN
2021-03-11,ORGANICS,2021-03-12 07:26:00.000000 UTC,14820.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:51:00.000000 UTC,13700.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:55:00.000000 UTC,18480.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 12:55:00.000000 UTC,16520.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 04:45:00.000000 UTC,9160.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 01:53:00.000000 UTC,15280.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:27:00.000000 UTC,15600.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 01:24:00.000000 UTC,16040.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-12 07:41:00.000000 UTC,15140.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-17 02:55:00.000000 UTC,16000.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 10:18:00.000000 UTC,13580.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 02:59:00.000000 UTC,14580.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:15:00.000000 UTC,9940.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:51:00.000000 UTC,13880.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 12:38:00.000000 UTC,13960.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 02:55:00.000000 UTC,6960.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:56:00.000000 UTC,12540.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:33:00.000000 UTC,3300.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:39:00.000000 UTC,15000.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 01:03:00.000000 UTC,16540.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:22:00.000000 UTC,10520.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:29:00.000000 UTC,15540.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 08:13:00.000000 UTC,18080.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 04:34:00.000000 UTC,15660.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:42:00.000000 UTC,16160.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:57:00.000000 UTC,16060.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:41:00.000000 UTC,13380.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:14:00.000000 UTC,9700.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 06:17:00.000000 UTC,10280.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 02:47:00.000000 UTC,11400.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 10:49:00.000000 UTC,10240.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:24:00.000000 UTC,15040.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-12 08:40:00.000000 UTC,9400.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 03:16:00.000000 UTC,15880.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:00:00.000000 UTC,12500.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 01:14:00.000000 UTC,16240.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 12:00:00.000000 UTC,7240.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 03:50:00.000000 UTC,6180.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 08:00:00.000000 UTC,9420.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:00:00.000000 UTC,12440.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 12:37:00.000000 UTC,16560.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 10:32:00.000000 UTC,16680.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 04:58:00.000000 UTC,8940.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 04:52:00.000000 UTC,11700.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 04:00:00.000000 UTC,17140.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:00:00.000000 UTC,13780.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:00:00.000000 UTC,11020.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 12:00:00.000000 UTC,17220.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:30:00.000000 UTC,7920.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:07:00.000000 UTC,8600.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 12:00:00.000000 UTC,6020.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 10:20:00.000000 UTC,16260.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 04:53:00.000000 UTC,17940.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 02:09:00.000000 UTC,13480.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:04:00.000000 UTC,14820.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 04:46:00.000000 UTC,14580.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 01:37:00.000000 UTC,16640.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:27:00.000000 UTC,17440.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 01:29:00.000000 UTC,10140.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:33:00.000000 UTC,15180.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-12 10:33:00.000000 UTC,18540.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:50:00.000000 UTC,16080.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:13:00.000000 UTC,6520.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:09:00.000000 UTC,4580.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:00:00.000000 UTC,7800.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:00:00.000000 UTC,9840.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 07:00:00.000000 UTC,6860.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:47:00.000000 UTC,4220.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 11:49:00.000000 UTC,4380.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 05:20:00.000000 UTC,4800.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 02:32:00.000000 UTC,10860.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-12 12:00:00.000000 UTC,8980.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 04:02:00.000000 UTC,9260.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 01:12:00.000000 UTC,10440.0,ORGANICS BY GOSH
2021-03-11,ORGANICS,2021-03-11 03:10:00.000000 UTC,14040.0,ORGANICS BY GOSH
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:24:00.000000 UTC,2320.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 11:40:00.000000 UTC,1060.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:26:00.000000 UTC,3760.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 12:00:00.000000 UTC,4480.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 11:55:00.000000 UTC,1880.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:00:00.000000 UTC,6620.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 11:37:00.000000 UTC,5600.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 12:00:00.000000 UTC,12560.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 11:15:00.000000 UTC,13140.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 12:20:00.000000 UTC,13340.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 11:12:00.000000 UTC,11480.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 12:00:00.000000 UTC,14280.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 12:00:00.000000 UTC,15940.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 12:00:00.000000 UTC,12800.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 12:00:00.000000 UTC,13840.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 11:04:00.000000 UTC,11100.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:21:00.000000 UTC,6420.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 11:19:00.000000 UTC,16000.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:33:00.000000 UTC,4040.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:42:00.000000 UTC,12160.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:34:00.000000 UTC,12340.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:19:00.000000 UTC,6660.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 01:21:00.000000 UTC,6580.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 11:22:00.000000 UTC,11880.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:00:00.000000 UTC,3820.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 01:43:00.000000 UTC,9000.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:28:00.000000 UTC,16740.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 09:35:00.000000 UTC,11840.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 01:17:00.000000 UTC,8700.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:13:00.000000 UTC,10680.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:35:00.000000 UTC,8340.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:18:00.000000 UTC,8520.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 09:46:00.000000 UTC,10180.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 09:58:00.000000 UTC,12060.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 01:52:00.000000 UTC,7880.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 11:20:00.000000 UTC,11920.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 01:03:00.000000 UTC,7440.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 09:19:00.000000 UTC,9920.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 09:56:00.000000 UTC,8640.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:04:00.000000 UTC,9840.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:00:00.000000 UTC,11300.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:00:00.000000 UTC,7740.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:00:00.000000 UTC,10200.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:00:00.000000 UTC,11160.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:00:00.000000 UTC,3820.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:00:00.000000 UTC,12480.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:00:00.000000 UTC,9660.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 01:00:00.000000 UTC,5000.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:01:00.000000 UTC,5920.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 01:41:00.000000 UTC,4500.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:05:00.000000 UTC,9060.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:46:00.000000 UTC,9580.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 02:00:00.000000 UTC,6740.0,BALCONES RECYCLING
2021-03-11,RECYCLING - SINGLE STREAM,2021-03-11 10:00:00.000000 UTC,11960.0,BALCONES RECYCLING
2021-03-11,ORGANICS,2021-03-11 11:00:00.000000 UTC,15200.0,ON ROUTE HIGH DUMP
2021-03-11,RECYCLED METAL,2021-03-11 02:45:00.000000 UTC,630.0,AUSTIN IRON AND METAL
2021-03-12,RECYCLING - SINGLE STREAM,2021-03-17 10:00:00.000000 UTC,11880.0,TDS - MRF
2021-03-12,RECYCLING - SINGLE STREAM,2021-03-17 02:00:00.000000 UTC,11300.0,TDS - MRF
2021-03-12,SWEEPING,2021-03-12 12:00:00.000000 UTC,,ONION CREEK
2021-03-12,SWEEPING,2021-03-12 12:00:00.000000 UTC,,ONION CREEK
2021-03-12,SWEEPING,2021-03-12 12:00:00.000000 UTC,,ONION CREEK
2021-03-12,SWEEPING,2021-03-12 12:00:00.000000 UTC,,ONION CREEK
2021-03-12,SWEEPING,2021-03-12 12:00:00.000000 UTC,,ONION CREEK
2021-03-12,SWEEPING,2021-03-12 12:00:00.000000 UTC,,ONION CREEK
2021-03-12,SWEEPING,2021-03-12 05:20:00.000000 UTC,,ONION CREEK
2021-03-12,SWEEPING,2021-03-12 12:00:00.000000 UTC,,PARK CENTER
2021-03-12,SWEEPING,2021-03-12 10:25:00.000000 UTC,,PARK CENTER
2021-03-12,SWEEPING,2021-03-12 09:20:00.000000 UTC,,PARK CENTER
2021-03-12,SWEEPING,2021-03-12 01:20:00.000000 UTC,,PARK CENTER
2021-03-12,SWEEPING,2021-03-12 03:10:00.000000 UTC,,PARK CENTER
2021-03-12,SWEEPING,2021-03-12 12:25:00.000000 UTC,,PARK CENTER
2021-03-12,DEAD ANIMAL,2021-03-12 02:00:00.000000 UTC,60.0,TDS LANDFILL
2021-03-12,DEAD ANIMAL,2021-03-12 12:00:00.000000 UTC,100.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:09:00.000000 UTC,10200.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:21:00.000000 UTC,19080.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:50:00.000000 UTC,16340.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:20:00.000000 UTC,14060.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-10 02:14:00.000000 UTC,11650.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:36:00.000000 UTC,14440.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:16:00.000000 UTC,12060.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 12:26:00.000000 UTC,17920.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 12:45:00.000000 UTC,17000.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:31:00.000000 UTC,12200.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:00:00.000000 UTC,14800.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:00:00.000000 UTC,14200.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:16:00.000000 UTC,13940.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:00:00.000000 UTC,8960.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:25:00.000000 UTC,18260.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:00:00.000000 UTC,14300.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:10:00.000000 UTC,17560.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:30:00.000000 UTC,12960.0,TDS LANDFILL
2021-03-12,SWEEPING,2021-03-12 08:46:00.000000 UTC,3160.0,TDS LANDFILL
2021-03-12,SWEEPING,2021-03-12 10:12:00.000000 UTC,4640.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:24:00.000000 UTC,19260.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:38:00.000000 UTC,18720.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 12:57:00.000000 UTC,24600.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 12:47:00.000000 UTC,20720.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 01:11:00.000000 UTC,9900.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 12:58:00.000000 UTC,16120.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 02:29:00.000000 UTC,21500.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 02:34:00.000000 UTC,21820.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 02:48:00.000000 UTC,25980.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 02:22:00.000000 UTC,23040.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 02:21:00.000000 UTC,22020.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 02:44:00.000000 UTC,17760.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 12:17:00.000000 UTC,9120.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 02:16:00.000000 UTC,25100.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 02:55:00.000000 UTC,26260.0,TDS LANDFILL
2021-03-12,GARBAGE COLLECTIONS,2021-03-12 02:30:00.000000 UTC,20960.0,TDS LANDFILL
